[ 5 , 7 ], 42, [ 4 , 7 ]
[ 1 , 1 ], 30, [ 7 , 0 ]
[ 7 , 5 ], 44, [ 7 , 2 ]
[ 7 , 7 ], 32, [ 7 , 6 ]
[ 6 , 1 ], 28, [ 7 , 1 ]
[ 0 , 0 ], 25, [ 2 , 0 ]
[ 2 , 0 ], 24, [ 7 , 0 ]
[ 4 , 7 ], 31, [ 7 , 6 ]
[ 0 , 3 ], 24, [ 4 , 0 ]
[ 5 , 3 ], 32, [ 7 , 6 ]
[ 7 , 3 ], 52, [ 1 , 4 ]
[ 4 , 0 ], 35, [ 6 , 6 ]
[ 6 , 0 ], 40, [ 0 , 7 ]
[ 2 , 6 ], 29, [ 5 , 7 ]
[ 0 , 1 ], 48, [ 6 , 0 ]
[ 4 , 2 ], 27, [ 0 , 6 ]
[ 2 , 7 ], 39, [ 0 , 7 ]
[ 4 , 3 ], 28, [ 0 , 6 ]
[ 1 , 0 ], 28, [ 6 , 0 ]
[ 1 , 1 ], 36, [ 7 , 0 ]
[ 4 , 3 ], 45, [ 2 , 7 ]
[ 1 , 7 ], 11, [ 0 , 0 ]
[ 7 , 5 ], 21, [ 0 , 0 ]
[ 6 , 5 ], 38, [ 0 , 2 ]
[ 4 , 5 ], 37, [ 7 , 0 ]
[ 0 , 6 ], 40, [ 0 , 5 ]
[ 6 , 0 ], 37, [ 7 , 7 ]
[ 6 , 1 ], 49, [ 7 , 0 ]
[ 4 , 2 ], 43, [ 0 , 0 ]
[ 4 , 2 ], 41, [ 7 , 7 ]
[ 2 , 1 ], 40, [ 4 , 0 ]
[ 4 , 4 ], 37, [ 7 , 1 ]
[ 2 , 0 ], 29, [ 4 , 0 ]
[ 7 , 2 ], 32, [ 6 , 0 ]
[ 5 , 7 ], 27, [ 1 , 7 ]
[ 1 , 5 ], 40, [ 0 , 1 ]
[ 4 , 4 ], 43, [ 2 , 0 ]
[ 5 , 1 ], 39, [ 1 , 7 ]
[ 0 , 7 ], 36, [ 0 , 6 ]
[ 2 , 3 ], 44, [ 7 , 1 ]
[ 6 , 4 ], 42, [ 7 , 0 ]
[ 5 , 1 ], 34, [ 1 , 6 ]
[ 0 , 2 ], 16, [ 7 , 0 ]
[ 4 , 6 ], 37, [ 1 , 7 ]
[ 1 , 3 ], 42, [ 5 , 0 ]
[ 2 , 5 ], 32, [ 0 , 0 ]
[ 7 , 1 ], 24, [ 7 , 6 ]
[ 6 , 2 ], 26, [ 7 , 0 ]
[ 0 , 1 ], 48, [ 6 , 0 ]
[ 3 , 1 ], 40, [ 0 , 5 ]
[ 4 , 4 ], 23, [ 0 , 6 ]
[ 5 , 4 ], 34, [ 4 , 0 ]
[ 6 , 2 ], 17, [ 6 , 6 ]
[ 0 , 0 ], 28, [ 7 , 0 ]
[ 0 , 4 ], 33, [ 0 , 2 ]
[ 1 , 4 ], 5, [ 0 , 7 ]
[ 4 , 2 ], 32, [ 7 , 0 ]
[ 4 , 7 ], 14, [ 7 , 1 ]
[ 4 , 5 ], 33, [ 7 , 6 ]
[ 7 , 6 ], 52, [ 5 , 3 ]
[ 1 , 5 ], 38, [ 7 , 0 ]
[ 5 , 6 ], 10, [ 7 , 7 ]
[ 7 , 0 ], 45, [ 1 , 4 ]
[ 6 , 3 ], 17, [ 7 , 0 ]
[ 0 , 4 ], 43, [ 7 , 3 ]
[ 3 , 7 ], 46, [ 2 , 5 ]
[ 1 , 4 ], 21, [ 7 , 0 ]
[ 5 , 3 ], 43, [ 1 , 1 ]
[ 2 , 5 ], 40, [ 3 , 7 ]
[ 4 , 2 ], 46, [ 7 , 0 ]
[ 3 , 4 ], 21, [ 7 , 0 ]
[ 0 , 6 ], 22, [ 7 , 0 ]
[ 3 , 4 ], 36, [ 2 , 0 ]
[ 3 , 1 ], 21, [ 0 , 6 ]
[ 4 , 4 ], 42, [ 2 , 3 ]
[ 4 , 4 ], 29, [ 1 , 7 ]
[ 4 , 5 ], 36, [ 2 , 0 ]
[ 0 , 0 ], 40, [ 7 , 0 ]
[ 3 , 4 ], 30, [ 6 , 0 ]
[ 0 , 5 ], 34, [ 6 , 0 ]
[ 6 , 2 ], 45, [ 0 , 6 ]
[ 0 , 6 ], 38, [ 0 , 3 ]
[ 4 , 1 ], 44, [ 0 , 0 ]
[ 7 , 3 ], 5, [ 7 , 7 ]
[ 6 , 7 ], 41, [ 1 , 0 ]
[ 3 , 0 ], 45, [ 7 , 0 ]
[ 6 , 7 ], 26, [ 7 , 7 ]
[ 3 , 1 ], 14, [ 7 , 0 ]
[ 7 , 1 ], 14, [ 7 , 0 ]
[ 1 , 0 ], 12, [ 0 , 0 ]
[ 4 , 0 ], 20, [ 6 , 1 ]
[ 3 , 2 ], 43, [ 3 , 0 ]
[ 7 , 5 ], 48, [ 0 , 7 ]
[ 6 , 6 ], 28, [ 3 , 0 ]
[ 3 , 4 ], 39, [ 7 , 6 ]
[ 0 , 1 ], 11, [ 0 , 7 ]
[ 7 , 2 ], 29, [ 6 , 7 ]
[ 3 , 2 ], 33, [ 7 , 0 ]
[ 6 , 0 ], 22, [ 1 , 0 ]
[ 2 , 5 ], 25, [ 7 , 0 ]
[ 5 , 4 ], 46, [ 2 , 0 ]
[ 5 , 5 ], 27, [ 6 , 0 ]
[ 6 , 5 ], 39, [ 4 , 7 ]
[ 1 , 5 ], 15, [ 0 , 6 ]
[ 0 , 4 ], 27, [ 1 , 7 ]
[ 4 , 7 ], 48, [ 7 , 7 ]
[ 4 , 1 ], 38, [ 6 , 0 ]
[ 3 , 2 ], 41, [ 3 , 4 ]
[ 7 , 6 ], 34, [ 7 , 3 ]
[ 6 , 7 ], 30, [ 3 , 7 ]
[ 4 , 7 ], 40, [ 0 , 4 ]
[ 1 , 5 ], 25, [ 7 , 7 ]
[ 0 , 4 ], 38, [ 4 , 7 ]
[ 4 , 3 ], 52, [ 2 , 4 ]
[ 7 , 7 ], 26, [ 0 , 7 ]
[ 3 , 3 ], 38, [ 0 , 7 ]
[ 7 , 7 ], 38, [ 7 , 6 ]
[ 6 , 0 ], 48, [ 7 , 0 ]
[ 5 , 2 ], 37, [ 0 , 1 ]
[ 2 , 7 ], 50, [ 0 , 4 ]
[ 4 , 4 ], 30, [ 5 , 0 ]
[ 0 , 2 ], 40, [ 7 , 6 ]
[ 5 , 4 ], 14, [ 0 , 0 ]
[ 3 , 3 ], 37, [ 7 , 7 ]
[ 4 , 3 ], 27, [ 6 , 7 ]
[ 5 , 7 ], 43, [ 7 , 5 ]
[ 4 , 7 ], 23, [ 0 , 7 ]
[ 3 , 6 ], 16, [ 7 , 7 ]
[ 4 , 6 ], 24, [ 0 , 7 ]
[ 4 , 6 ], 48, [ 7 , 2 ]
[ 4 , 1 ], 39, [ 1 , 0 ]
[ 6 , 0 ], 41, [ 7 , 7 ]
[ 1 , 6 ], 46, [ 6 , 0 ]
[ 7 , 4 ], 24, [ 7 , 7 ]
[ 3 , 7 ], 16, [ 0 , 7 ]
[ 1 , 6 ], 37, [ 0 , 7 ]
[ 4 , 1 ], 43, [ 5 , 0 ]
[ 5 , 7 ], 37, [ 4 , 6 ]
[ 2 , 3 ], 37, [ 2 , 7 ]
[ 3 , 6 ], 50, [ 7 , 3 ]
[ 1 , 2 ], 42, [ 7 , 7 ]
[ 7 , 5 ], 44, [ 4 , 7 ]
[ 1 , 7 ], 54, [ 6 , 1 ]
[ 7 , 2 ], 42, [ 7 , 7 ]
[ 3 , 5 ], 50, [ 6 , 7 ]
[ 4 , 1 ], 18, [ 7 , 1 ]
[ 7 , 1 ], 42, [ 5 , 0 ]
[ 4 , 3 ], 40, [ 5 , 7 ]
[ 3 , 6 ], 27, [ 4 , 7 ]
[ 2 , 6 ], 15, [ 7 , 7 ]
[ 4 , 2 ], 33, [ 7 , 1 ]
[ 2 , 1 ], 21, [ 0 , 5 ]
[ 3 , 4 ], 45, [ 7 , 0 ]
[ 4 , 2 ], 19, [ 0 , 0 ]
[ 3 , 0 ], 33, [ 4 , 7 ]
[ 2 , 0 ], 43, [ 7 , 1 ]
[ 0 , 5 ], 41, [ 1 , 0 ]
[ 2 , 4 ], 38, [ 7 , 0 ]
[ 6 , 5 ], 14, [ 7 , 7 ]
[ 7 , 6 ], 22, [ 5 , 7 ]
[ 0 , 7 ], 34, [ 0 , 4 ]
[ 6 , 2 ], 42, [ 4 , 7 ]
[ 1 , 0 ], 26, [ 0 , 0 ]
[ 7 , 4 ], 43, [ 0 , 1 ]
[ 0 , 4 ], 32, [ 1 , 0 ]
[ 3 , 3 ], 30, [ 7 , 6 ]
[ 6 , 1 ], 21, [ 7 , 6 ]
[ 5 , 7 ], 43, [ 0 , 4 ]
[ 4 , 2 ], 23, [ 0 , 6 ]
[ 1 , 0 ], 29, [ 6 , 7 ]
[ 5 , 2 ], 45, [ 0 , 7 ]
[ 7 , 5 ], 31, [ 0 , 6 ]
[ 0 , 3 ], 15, [ 0 , 7 ]
[ 7 , 4 ], 22, [ 0 , 0 ]
[ 3 , 1 ], 30, [ 0 , 7 ]
[ 3 , 7 ], 27, [ 2 , 0 ]
[ 0 , 4 ], 36, [ 1 , 0 ]
[ 2 , 1 ], 25, [ 7 , 0 ]
[ 4 , 3 ], 43, [ 6 , 7 ]
[ 7 , 4 ], 20, [ 1 , 1 ]
[ 4 , 4 ], 35, [ 4 , 0 ]
[ 6 , 0 ], 48, [ 1 , 0 ]
[ 7 , 2 ], 25, [ 1 , 0 ]
[ 4 , 5 ], 37, [ 7 , 0 ]
[ 5 , 5 ], 36, [ 2 , 7 ]
[ 7 , 2 ], 30, [ 6 , 0 ]
[ 2 , 3 ], 17, [ 0 , 1 ]
[ 7 , 2 ], 40, [ 7 , 3 ]
[ 7 , 7 ], 34, [ 3 , 0 ]
[ 6 , 4 ], 39, [ 2 , 0 ]
[ 3 , 5 ], 46, [ 4 , 3 ]
[ 0 , 3 ], 47, [ 7 , 6 ]
[ 3 , 0 ], 31, [ 0 , 7 ]
[ 7 , 1 ], 36, [ 0 , 7 ]
[ 4 , 1 ], 44, [ 0 , 4 ]
[ 4 , 1 ], 52, [ 3 , 3 ]
[ 5 , 4 ], 33, [ 6 , 7 ]
[ 3 , 0 ], 39, [ 0 , 1 ]
[ 2 , 1 ], 15, [ 0 , 1 ]
[ 4 , 3 ], 31, [ 1 , 0 ]
[ 5 , 1 ], 18, [ 6 , 7 ]
[ 1 , 3 ], 45, [ 5 , 7 ]
[ 6 , 5 ], 41, [ 0 , 5 ]
[ 3 , 3 ], 43, [ 7 , 1 ]
[ 3 , 4 ], 8, [ 7 , 7 ]
[ 3 , 2 ], 20, [ 4 , 0 ]
[ 4 , 0 ], 39, [ 5 , 7 ]
[ 2 , 6 ], 16, [ 7 , 0 ]
[ 1 , 0 ], 33, [ 1 , 4 ]
[ 4 , 1 ], 46, [ 0 , 0 ]
[ 5 , 1 ], 4, [ 7 , 0 ]
[ 7 , 4 ], 34, [ 1 , 1 ]
[ 0 , 2 ], 32, [ 6 , 1 ]
[ 3 , 0 ], 31, [ 0 , 7 ]
[ 7 , 5 ], 39, [ 1 , 7 ]
[ 2 , 0 ], 35, [ 0 , 0 ]
[ 3 , 3 ], 38, [ 3 , 0 ]
[ 5 , 1 ], 41, [ 7 , 1 ]
[ 2 , 1 ], 32, [ 0 , 0 ]
[ 0 , 1 ], 43, [ 7 , 0 ]
[ 1 , 5 ], 26, [ 7 , 0 ]
[ 3 , 4 ], 27, [ 0 , 1 ]
[ 7 , 7 ], 45, [ 3 , 7 ]
[ 3 , 4 ], 31, [ 6 , 7 ]
[ 7 , 1 ], 24, [ 7 , 0 ]
[ 2 , 3 ], 44, [ 6 , 6 ]
[ 3 , 3 ], 43, [ 4 , 4 ]
[ 2 , 3 ], 36, [ 7 , 7 ]
[ 6 , 5 ], 53, [ 0 , 1 ]
[ 4 , 7 ], 39, [ 0 , 3 ]
[ 4 , 4 ], 26, [ 7 , 6 ]
[ 4 , 7 ], 47, [ 5 , 0 ]
[ 6 , 1 ], 10, [ 0 , 0 ]
[ 1 , 1 ], 52, [ 3 , 0 ]
[ 1 , 5 ], 39, [ 5 , 7 ]
[ 6 , 4 ], 12, [ 7 , 0 ]
[ 0 , 0 ], 46, [ 0 , 1 ]
[ 2 , 1 ], 46, [ 7 , 3 ]
[ 6 , 6 ], 45, [ 7 , 7 ]
[ 7 , 0 ], 31, [ 2 , 7 ]
[ 7 , 4 ], 25, [ 7 , 0 ]
[ 6 , 1 ], 27, [ 7 , 2 ]
[ 0 , 6 ], 34, [ 6 , 7 ]
[ 0 , 7 ], 42, [ 1 , 1 ]
[ 1 , 6 ], 17, [ 7 , 6 ]
[ 7 , 7 ], 38, [ 0 , 7 ]
[ 6 , 0 ], 37, [ 0 , 6 ]
[ 4 , 1 ], 44, [ 4 , 0 ]
[ 7 , 5 ], 38, [ 4 , 7 ]
[ 1 , 4 ], 32, [ 6 , 0 ]
[ 7 , 1 ], 29, [ 0 , 0 ]
[ 4 , 7 ], 35, [ 0 , 7 ]
[ 1 , 0 ], 14, [ 0 , 0 ]
[ 7 , 6 ], 17, [ 7 , 0 ]
[ 7 , 6 ], 23, [ 0 , 7 ]
[ 6 , 1 ], 36, [ 0 , 6 ]
[ 6 , 7 ], 10, [ 7 , 7 ]
[ 0 , 6 ], 42, [ 2 , 7 ]
[ 1 , 1 ], 43, [ 0 , 0 ]
[ 3 , 5 ], 51, [ 0 , 0 ]
[ 4 , 0 ], 23, [ 1 , 7 ]
[ 6 , 0 ], 40, [ 0 , 7 ]
[ 0 , 1 ], 26, [ 6 , 0 ]
[ 3 , 6 ], 29, [ 3 , 0 ]
[ 5 , 0 ], 44, [ 0 , 6 ]
[ 5 , 7 ], 34, [ 6 , 1 ]
[ 6 , 2 ], 42, [ 0 , 3 ]
[ 3 , 5 ], 45, [ 6 , 0 ]
[ 5 , 7 ], 34, [ 1 , 4 ]
[ 2 , 2 ], 46, [ 6 , 7 ]
[ 2 , 0 ], 34, [ 7 , 4 ]
[ 6 , 3 ], 29, [ 6 , 7 ]
[ 0 , 0 ], 48, [ 0 , 7 ]
[ 6 , 7 ], 48, [ 1 , 7 ]
[ 3 , 3 ], 40, [ 0 , 7 ]
[ 3 , 0 ], 40, [ 3 , 7 ]
[ 4 , 3 ], 52, [ 7 , 7 ]
[ 0 , 3 ], 26, [ 6 , 6 ]
[ 7 , 0 ], 38, [ 0 , 6 ]
[ 2 , 5 ], 41, [ 0 , 7 ]
[ 5 , 4 ], 36, [ 0 , 6 ]
[ 2 , 7 ], 30, [ 0 , 0 ]
[ 6 , 3 ], 30, [ 3 , 7 ]
[ 2 , 2 ], 31, [ 0 , 0 ]
[ 7 , 2 ], 35, [ 6 , 1 ]
[ 5 , 3 ], 18, [ 7 , 0 ]
[ 6 , 4 ], 56, [ 7 , 0 ]
[ 2 , 0 ], 45, [ 7 , 1 ]
[ 2 , 0 ], 27, [ 0 , 0 ]
[ 0 , 6 ], 31, [ 0 , 2 ]
[ 4 , 2 ], 48, [ 6 , 1 ]
[ 1 , 3 ], 32, [ 7 , 2 ]
[ 4 , 5 ], 34, [ 7 , 7 ]
[ 7 , 6 ], 36, [ 7 , 7 ]
[ 5 , 7 ], 33, [ 0 , 0 ]
[ 2 , 2 ], 49, [ 3 , 3 ]
[ 2 , 0 ], 37, [ 7 , 5 ]
[ 2 , 2 ], 54, [ 7 , 4 ]
[ 3 , 0 ], 40, [ 1 , 1 ]
[ 1 , 1 ], 41, [ 6 , 0 ]
[ 2 , 3 ], 28, [ 1 , 7 ]
[ 5 , 1 ], 37, [ 0 , 4 ]
[ 5 , 1 ], 11, [ 6 , 0 ]
[ 0 , 0 ], 34, [ 0 , 7 ]
[ 2 , 3 ], 33, [ 7 , 0 ]
[ 3 , 6 ], 37, [ 7 , 2 ]
[ 3 , 3 ], 39, [ 7 , 5 ]
[ 3 , 3 ], 30, [ 7 , 4 ]
[ 4 , 6 ], 33, [ 7 , 7 ]
[ 1 , 7 ], 27, [ 6 , 0 ]
[ 3 , 2 ], 42, [ 2 , 0 ]
[ 6 , 6 ], 44, [ 0 , 1 ]
[ 4 , 7 ], 29, [ 7 , 6 ]
[ 3 , 6 ], 55, [ 4 , 7 ]
[ 2 , 0 ], 50, [ 4 , 7 ]
[ 1 , 3 ], 14, [ 0 , 7 ]
[ 7 , 4 ], 19, [ 6 , 7 ]
[ 7 , 1 ], 34, [ 2 , 7 ]
[ 6 , 2 ], 34, [ 0 , 7 ]
[ 7 , 7 ], 19, [ 0 , 6 ]
[ 0 , 5 ], 38, [ 7 , 7 ]
[ 0 , 1 ], 47, [ 4 , 7 ]
[ 6 , 0 ], 37, [ 4 , 0 ]
[ 6 , 0 ], 31, [ 1 , 7 ]
[ 1 , 5 ], 36, [ 2 , 7 ]
[ 4 , 2 ], 43, [ 0 , 0 ]
[ 7 , 2 ], 31, [ 1 , 0 ]
[ 6 , 0 ], 27, [ 0 , 2 ]
[ 6 , 4 ], 40, [ 7 , 6 ]
[ 7 , 0 ], 31, [ 0 , 7 ]
[ 0 , 2 ], 49, [ 0 , 4 ]
[ 0 , 0 ], 42, [ 3 , 6 ]
[ 7 , 6 ], 43, [ 2 , 7 ]
[ 5 , 3 ], 35, [ 0 , 6 ]
[ 5 , 0 ], 35, [ 7 , 6 ]
[ 1 , 7 ], 35, [ 6 , 6 ]
[ 7 , 5 ], 31, [ 0 , 0 ]
[ 4 , 0 ], 45, [ 0 , 6 ]
[ 4 , 5 ], 20, [ 0 , 6 ]
[ 4 , 5 ], 14, [ 0 , 0 ]
[ 4 , 2 ], 44, [ 6 , 7 ]
[ 5 , 3 ], 31, [ 7 , 1 ]
[ 1 , 4 ], 50, [ 7 , 3 ]
[ 2 , 3 ], 46, [ 4 , 0 ]
[ 5 , 1 ], 10, [ 7 , 0 ]
[ 4 , 0 ], 29, [ 0 , 0 ]
[ 4 , 2 ], 30, [ 2 , 7 ]
[ 4 , 4 ], 41, [ 7 , 7 ]
[ 4 , 0 ], 26, [ 0 , 7 ]
[ 0 , 3 ], 27, [ 0 , 1 ]
[ 1 , 5 ], 17, [ 7 , 7 ]
[ 6 , 5 ], 24, [ 0 , 6 ]
[ 4 , 0 ], 29, [ 0 , 0 ]
[ 6 , 7 ], 14, [ 7 , 7 ]
[ 3 , 5 ], 17, [ 0 , 0 ]
[ 5 , 1 ], 30, [ 7 , 0 ]
[ 4 , 7 ], 40, [ 0 , 6 ]
[ 5 , 2 ], 32, [ 6 , 0 ]
[ 4 , 4 ], 48, [ 0 , 7 ]
[ 7 , 2 ], 36, [ 1 , 7 ]
[ 6 , 3 ], 44, [ 0 , 6 ]
[ 4 , 6 ], 36, [ 0 , 1 ]
[ 3 , 5 ], 14, [ 7 , 0 ]
[ 3 , 3 ], 38, [ 6 , 7 ]
[ 4 , 6 ], 38, [ 5 , 0 ]
[ 2 , 4 ], 40, [ 4 , 5 ]
[ 6 , 4 ], 48, [ 1 , 0 ]
[ 7 , 4 ], 43, [ 7 , 0 ]
[ 2 , 4 ], 49, [ 4 , 6 ]
[ 6 , 5 ], 47, [ 3 , 4 ]
[ 4 , 6 ], 38, [ 7 , 4 ]
[ 0 , 7 ], 36, [ 3 , 7 ]
[ 4 , 7 ], 44, [ 1 , 7 ]
[ 1 , 3 ], 46, [ 7 , 2 ]
[ 5 , 2 ], 26, [ 7 , 1 ]
[ 6 , 5 ], 32, [ 4 , 0 ]
[ 7 , 4 ], 20, [ 7 , 1 ]
[ 0 , 1 ], 24, [ 7 , 1 ]
[ 6 , 5 ], 22, [ 6 , 0 ]
[ 2 , 6 ], 46, [ 0 , 3 ]
[ 5 , 7 ], 46, [ 0 , 7 ]
[ 6 , 1 ], 35, [ 0 , 3 ]
[ 0 , 4 ], 39, [ 4 , 0 ]
[ 1 , 6 ], 47, [ 0 , 7 ]
[ 5 , 0 ], 14, [ 6 , 0 ]
[ 0 , 2 ], 44, [ 0 , 3 ]
[ 4 , 1 ], 38, [ 1 , 1 ]
[ 1 , 7 ], 43, [ 5 , 7 ]
[ 4 , 0 ], 47, [ 1 , 1 ]
[ 6 , 6 ], 26, [ 0 , 5 ]
[ 4 , 3 ], 48, [ 7 , 7 ]
[ 3 , 2 ], 42, [ 4 , 0 ]
[ 5 , 1 ], 36, [ 3 , 0 ]
[ 6 , 3 ], 39, [ 4 , 7 ]
[ 6 , 5 ], 30, [ 7 , 7 ]
[ 6 , 2 ], 39, [ 0 , 4 ]
[ 1 , 2 ], 35, [ 7 , 0 ]
[ 5 , 5 ], 41, [ 1 , 1 ]
[ 0 , 2 ], 43, [ 0 , 6 ]
[ 2 , 4 ], 27, [ 0 , 0 ]
[ 0 , 6 ], 38, [ 5 , 0 ]
[ 2 , 5 ], 52, [ 0 , 6 ]
[ 2 , 0 ], 38, [ 7 , 4 ]
[ 3 , 2 ], 23, [ 0 , 7 ]
[ 5 , 4 ], 20, [ 7 , 1 ]
[ 6 , 2 ], 47, [ 7 , 7 ]
[ 1 , 7 ], 38, [ 0 , 7 ]
[ 2 , 5 ], 40, [ 0 , 6 ]
[ 0 , 3 ], 42, [ 0 , 6 ]
[ 2 , 6 ], 55, [ 6 , 0 ]
[ 6 , 6 ], 17, [ 0 , 0 ]
[ 1 , 1 ], 21, [ 0 , 0 ]
[ 0 , 5 ], 41, [ 5 , 0 ]
[ 6 , 0 ], 41, [ 7 , 7 ]
[ 4 , 5 ], 37, [ 5 , 0 ]
[ 2 , 6 ], 46, [ 0 , 1 ]
[ 6 , 1 ], 42, [ 1 , 7 ]
[ 0 , 7 ], 37, [ 0 , 3 ]
[ 1 , 5 ], 27, [ 7 , 7 ]
[ 3 , 6 ], 24, [ 0 , 4 ]
[ 3 , 2 ], 10, [ 7 , 7 ]
[ 5 , 4 ], 34, [ 6 , 0 ]
[ 5 , 1 ], 37, [ 7 , 1 ]
[ 2 , 0 ], 50, [ 0 , 7 ]
[ 5 , 3 ], 44, [ 7 , 0 ]
[ 3 , 5 ], 41, [ 6 , 0 ]
[ 4 , 4 ], 44, [ 0 , 1 ]
[ 7 , 0 ], 38, [ 1 , 7 ]
[ 7 , 4 ], 33, [ 0 , 1 ]
[ 7 , 3 ], 49, [ 1 , 1 ]
[ 6 , 1 ], 31, [ 0 , 7 ]
[ 1 , 7 ], 19, [ 7 , 7 ]
[ 0 , 6 ], 24, [ 7 , 6 ]
[ 5 , 3 ], 21, [ 7 , 7 ]
[ 4 , 1 ], 32, [ 7 , 7 ]
[ 5 , 0 ], 39, [ 3 , 6 ]
[ 3 , 2 ], 34, [ 7 , 1 ]
[ 3 , 3 ], 35, [ 0 , 0 ]
[ 3 , 7 ], 33, [ 7 , 7 ]
[ 0 , 1 ], 49, [ 1 , 0 ]
[ 2 , 4 ], 31, [ 7 , 3 ]
[ 5 , 6 ], 39, [ 0 , 7 ]
[ 7 , 5 ], 17, [ 1 , 7 ]
[ 7 , 3 ], 29, [ 5 , 7 ]
[ 0 , 0 ], 32, [ 7 , 6 ]
[ 2 , 1 ], 31, [ 0 , 5 ]
[ 0 , 6 ], 27, [ 6 , 0 ]
[ 3 , 1 ], 32, [ 1 , 0 ]
[ 5 , 0 ], 33, [ 0 , 3 ]
[ 6 , 0 ], 22, [ 0 , 5 ]
[ 1 , 1 ], 34, [ 6 , 1 ]
[ 4 , 2 ], 34, [ 7 , 4 ]
[ 3 , 0 ], 47, [ 0 , 5 ]
[ 2 , 1 ], 27, [ 7 , 0 ]
[ 3 , 2 ], 43, [ 4 , 3 ]
[ 6 , 7 ], 33, [ 7 , 6 ]
[ 3 , 2 ], 44, [ 7 , 1 ]
[ 0 , 1 ], 32, [ 3 , 7 ]
[ 0 , 5 ], 44, [ 7 , 7 ]
[ 6 , 6 ], 44, [ 6 , 7 ]
[ 3 , 5 ], 31, [ 4 , 0 ]
[ 6 , 7 ], 52, [ 7 , 7 ]
[ 7 , 0 ], 40, [ 0 , 0 ]
