[ 2 , 2 ], 40, [ 4 , 7 ]
[ 7 , 7 ], 23, [ 5 , 7 ]
[ 2 , 0 ], 39, [ 3 , 7 ]
[ 1 , 1 ], 34, [ 7 , 0 ]
[ 2 , 2 ], 31, [ 0 , 0 ]
[ 6 , 6 ], 40, [ 7 , 6 ]
[ 5 , 1 ], 50, [ 0 , 7 ]
[ 4 , 5 ], 26, [ 7 , 7 ]
[ 4 , 2 ], 37, [ 0 , 4 ]
[ 2 , 6 ], 45, [ 0 , 6 ]
[ 5 , 7 ], 28, [ 0 , 5 ]
[ 7 , 4 ], 12, [ 7 , 7 ]
[ 7 , 0 ], 15, [ 0 , 7 ]
[ 4 , 5 ], 12, [ 3 , 7 ]
[ 5 , 0 ], 23, [ 6 , 7 ]
[ 4 , 5 ], 47, [ 3 , 0 ]
[ 6 , 4 ], 43, [ 7 , 7 ]
[ 6 , 7 ], 32, [ 1 , 1 ]
[ 5 , 2 ], 40, [ 7 , 5 ]
[ 6 , 4 ], 27, [ 0 , 0 ]
[ 3 , 4 ], 42, [ 3 , 3 ]
[ 4 , 0 ], 44, [ 6 , 7 ]
[ 1 , 0 ], 46, [ 7 , 7 ]
[ 4 , 5 ], 32, [ 7 , 1 ]
[ 4 , 1 ], 49, [ 6 , 1 ]
[ 4 , 6 ], 36, [ 0 , 1 ]
[ 3 , 4 ], 33, [ 0 , 7 ]
[ 6 , 6 ], 33, [ 7 , 3 ]
[ 3 , 4 ], 43, [ 0 , 7 ]
[ 5 , 6 ], 27, [ 7 , 0 ]
[ 4 , 1 ], 35, [ 7 , 6 ]
[ 3 , 4 ], 34, [ 6 , 0 ]
[ 5 , 6 ], 29, [ 7 , 0 ]
[ 0 , 3 ], 36, [ 0 , 6 ]
[ 4 , 4 ], 48, [ 0 , 1 ]
[ 3 , 1 ], 24, [ 0 , 1 ]
[ 4 , 4 ], 46, [ 6 , 7 ]
[ 4 , 6 ], 14, [ 0 , 7 ]
[ 5 , 0 ], 31, [ 1 , 0 ]
[ 3 , 2 ], 41, [ 1 , 6 ]
[ 0 , 5 ], 21, [ 7 , 0 ]
[ 0 , 3 ], 59, [ 0 , 7 ]
[ 0 , 7 ], 39, [ 0 , 1 ]
[ 2 , 2 ], 20, [ 7 , 0 ]
[ 0 , 5 ], 30, [ 0 , 0 ]
[ 0 , 5 ], 38, [ 7 , 7 ]
[ 5 , 0 ], 18, [ 7 , 7 ]
[ 6 , 5 ], 32, [ 7 , 7 ]
[ 5 , 2 ], 33, [ 0 , 7 ]
[ 6 , 2 ], 24, [ 1 , 0 ]
[ 4 , 4 ], 33, [ 0 , 0 ]
[ 1 , 2 ], 29, [ 7 , 0 ]
[ 6 , 3 ], 40, [ 6 , 6 ]
[ 6 , 5 ], 38, [ 5 , 7 ]
[ 6 , 7 ], 41, [ 3 , 0 ]
[ 2 , 6 ], 40, [ 1 , 0 ]
[ 6 , 3 ], 9, [ 7 , 0 ]
[ 2 , 1 ], 20, [ 0 , 6 ]
[ 1 , 6 ], 48, [ 0 , 4 ]
[ 6 , 5 ], 37, [ 7 , 0 ]
[ 3 , 2 ], 8, [ 7 , 7 ]
[ 7 , 1 ], 31, [ 2 , 0 ]
[ 0 , 7 ], 46, [ 4 , 4 ]
[ 3 , 1 ], 25, [ 7 , 7 ]
[ 2 , 6 ], 23, [ 7 , 3 ]
[ 7 , 4 ], 33, [ 5 , 4 ]
[ 2 , 3 ], 47, [ 4 , 7 ]
[ 1 , 5 ], 18, [ 4 , 7 ]
[ 1 , 4 ], 32, [ 3 , 7 ]
[ 4 , 5 ], 31, [ 1 , 0 ]
[ 7 , 4 ], 29, [ 3 , 0 ]
[ 4 , 0 ], 47, [ 5 , 7 ]
[ 4 , 6 ], 51, [ 3 , 5 ]
[ 7 , 4 ], 27, [ 3 , 0 ]
[ 4 , 4 ], 34, [ 7 , 4 ]
[ 1 , 6 ], 37, [ 3 , 0 ]
[ 7 , 1 ], 43, [ 7 , 5 ]
[ 3 , 5 ], 45, [ 0 , 0 ]
[ 3 , 7 ], 22, [ 0 , 7 ]
[ 6 , 1 ], 33, [ 1 , 6 ]
[ 5 , 3 ], 11, [ 7 , 7 ]
[ 4 , 5 ], 24, [ 0 , 6 ]
[ 1 , 3 ], 33, [ 1 , 7 ]
[ 5 , 0 ], 38, [ 7 , 1 ]
[ 1 , 0 ], 48, [ 1 , 1 ]
[ 3 , 1 ], 19, [ 1 , 7 ]
[ 3 , 1 ], 24, [ 0 , 7 ]
[ 3 , 6 ], 39, [ 0 , 1 ]
[ 6 , 4 ], 30, [ 0 , 7 ]
[ 2 , 4 ], 31, [ 6 , 0 ]
[ 5 , 3 ], 32, [ 7 , 0 ]
[ 7 , 0 ], 46, [ 7 , 1 ]
[ 2 , 7 ], 44, [ 0 , 6 ]
[ 5 , 0 ], 44, [ 4 , 0 ]
[ 6 , 7 ], 38, [ 4 , 2 ]
[ 6 , 4 ], 39, [ 0 , 0 ]
[ 3 , 0 ], 30, [ 0 , 0 ]
[ 5 , 6 ], 46, [ 0 , 4 ]
[ 5 , 0 ], 24, [ 6 , 6 ]
[ 5 , 0 ], 44, [ 3 , 7 ]
[ 4 , 4 ], 35, [ 1 , 7 ]
[ 4 , 3 ], 47, [ 0 , 1 ]
[ 3 , 7 ], 31, [ 0 , 0 ]
[ 1 , 6 ], 50, [ 1 , 7 ]
[ 2 , 6 ], 11, [ 0 , 6 ]
[ 4 , 3 ], 42, [ 6 , 0 ]
[ 0 , 6 ], 51, [ 0 , 0 ]
[ 3 , 2 ], 10, [ 0 , 0 ]
[ 6 , 4 ], 21, [ 7 , 1 ]
[ 5 , 3 ], 44, [ 1 , 0 ]
[ 3 , 5 ], 33, [ 7 , 3 ]
[ 6 , 3 ], 36, [ 4 , 6 ]
[ 4 , 4 ], 17, [ 7 , 7 ]
[ 1 , 6 ], 29, [ 0 , 5 ]
[ 4 , 2 ], 29, [ 1 , 7 ]
[ 6 , 1 ], 45, [ 3 , 0 ]
[ 0 , 0 ], 39, [ 3 , 1 ]
[ 1 , 3 ], 6, [ 0 , 1 ]
[ 7 , 4 ], 35, [ 0 , 7 ]
[ 6 , 3 ], 14, [ 7 , 1 ]
[ 0 , 2 ], 35, [ 7 , 3 ]
[ 6 , 1 ], 38, [ 1 , 7 ]
[ 0 , 0 ], 26, [ 2 , 7 ]
[ 1 , 2 ], 41, [ 7 , 4 ]
[ 5 , 4 ], 34, [ 7 , 5 ]
[ 5 , 3 ], 28, [ 7 , 6 ]
[ 4 , 0 ], 33, [ 7 , 3 ]
[ 5 , 7 ], 28, [ 0 , 7 ]
[ 3 , 2 ], 47, [ 7 , 0 ]
[ 4 , 5 ], 22, [ 0 , 0 ]
[ 4 , 4 ], 24, [ 5 , 0 ]
[ 3 , 0 ], 35, [ 7 , 0 ]
[ 5 , 6 ], 28, [ 0 , 2 ]
[ 5 , 4 ], 38, [ 7 , 5 ]
[ 1 , 3 ], 25, [ 7 , 7 ]
[ 5 , 5 ], 44, [ 7 , 0 ]
[ 1 , 1 ], 34, [ 7 , 4 ]
[ 1 , 2 ], 22, [ 7 , 7 ]
[ 7 , 4 ], 34, [ 6 , 6 ]
[ 7 , 4 ], 28, [ 1 , 7 ]
[ 1 , 7 ], 28, [ 6 , 7 ]
[ 7 , 3 ], 46, [ 0 , 7 ]
[ 7 , 2 ], 55, [ 0 , 1 ]
[ 2 , 4 ], 34, [ 2 , 7 ]
[ 3 , 6 ], 36, [ 4 , 0 ]
[ 0 , 6 ], 27, [ 0 , 0 ]
[ 3 , 2 ], 15, [ 7 , 0 ]
[ 7 , 2 ], 42, [ 7 , 1 ]
[ 3 , 1 ], 44, [ 1 , 0 ]
[ 0 , 6 ], 45, [ 0 , 0 ]
[ 5 , 7 ], 39, [ 0 , 0 ]
[ 6 , 5 ], 33, [ 1 , 0 ]
[ 6 , 4 ], 24, [ 6 , 7 ]
[ 5 , 3 ], 30, [ 0 , 7 ]
[ 0 , 1 ], 27, [ 7 , 6 ]
[ 5 , 7 ], 24, [ 1 , 0 ]
[ 3 , 2 ], 31, [ 7 , 0 ]
[ 2 , 3 ], 34, [ 0 , 4 ]
[ 3 , 6 ], 48, [ 2 , 0 ]
[ 6 , 1 ], 10, [ 7 , 7 ]
[ 5 , 0 ], 11, [ 7 , 0 ]
[ 5 , 5 ], 43, [ 7 , 1 ]
[ 0 , 5 ], 46, [ 1 , 7 ]
[ 7 , 1 ], 35, [ 3 , 7 ]
[ 6 , 7 ], 30, [ 0 , 0 ]
[ 0 , 2 ], 50, [ 7 , 4 ]
[ 1 , 3 ], 36, [ 7 , 6 ]
[ 4 , 4 ], 28, [ 7 , 6 ]
[ 5 , 4 ], 40, [ 2 , 4 ]
[ 6 , 0 ], 40, [ 4 , 3 ]
[ 3 , 3 ], 27, [ 6 , 0 ]
[ 1 , 1 ], 14, [ 7 , 0 ]
[ 4 , 2 ], 41, [ 7 , 7 ]
[ 4 , 5 ], 34, [ 1 , 3 ]
[ 4 , 0 ], 20, [ 0 , 7 ]
[ 3 , 7 ], 49, [ 3 , 3 ]
[ 5 , 4 ], 31, [ 6 , 7 ]
[ 4 , 3 ], 43, [ 0 , 7 ]
[ 6 , 6 ], 28, [ 7 , 0 ]
[ 1 , 6 ], 22, [ 0 , 4 ]
[ 4 , 1 ], 43, [ 2 , 7 ]
[ 4 , 6 ], 52, [ 0 , 7 ]
[ 4 , 2 ], 49, [ 1 , 7 ]
[ 0 , 7 ], 39, [ 7 , 6 ]
[ 6 , 4 ], 24, [ 0 , 7 ]
[ 5 , 4 ], 43, [ 7 , 2 ]
[ 0 , 6 ], 33, [ 2 , 0 ]
[ 4 , 5 ], 30, [ 7 , 3 ]
[ 6 , 2 ], 27, [ 1 , 7 ]
[ 6 , 3 ], 22, [ 0 , 0 ]
[ 6 , 4 ], 17, [ 7 , 7 ]
[ 1 , 7 ], 40, [ 6 , 7 ]
[ 5 , 0 ], 41, [ 0 , 5 ]
[ 2 , 2 ], 32, [ 7 , 0 ]
[ 1 , 6 ], 41, [ 0 , 7 ]
[ 0 , 6 ], 19, [ 2 , 0 ]
[ 0 , 1 ], 37, [ 0 , 5 ]
[ 3 , 6 ], 34, [ 4 , 4 ]
[ 5 , 4 ], 44, [ 0 , 2 ]
[ 6 , 0 ], 19, [ 7 , 7 ]
[ 7 , 3 ], 38, [ 7 , 0 ]
[ 6 , 1 ], 54, [ 7 , 7 ]
[ 3 , 7 ], 44, [ 6 , 1 ]
[ 5 , 7 ], 11, [ 7 , 7 ]
[ 3 , 5 ], 39, [ 7 , 7 ]
[ 5 , 5 ], 39, [ 7 , 1 ]
[ 1 , 0 ], 45, [ 3 , 0 ]
[ 7 , 5 ], 14, [ 7 , 0 ]
[ 0 , 7 ], 43, [ 7 , 0 ]
[ 3 , 2 ], 46, [ 1 , 1 ]
[ 5 , 5 ], 40, [ 6 , 7 ]
[ 2 , 6 ], 36, [ 1 , 6 ]
[ 3 , 0 ], 26, [ 7 , 7 ]
[ 6 , 3 ], 33, [ 7 , 0 ]
[ 0 , 2 ], 50, [ 0 , 3 ]
[ 4 , 3 ], 33, [ 7 , 0 ]
[ 1 , 2 ], 41, [ 3 , 0 ]
[ 4 , 6 ], 30, [ 0 , 3 ]
[ 7 , 7 ], 20, [ 0 , 1 ]
[ 0 , 5 ], 13, [ 0 , 7 ]
[ 6 , 2 ], 34, [ 4 , 7 ]
[ 3 , 4 ], 42, [ 6 , 6 ]
[ 6 , 4 ], 26, [ 0 , 7 ]
[ 3 , 1 ], 29, [ 7 , 1 ]
[ 6 , 3 ], 32, [ 0 , 6 ]
[ 0 , 3 ], 38, [ 0 , 2 ]
[ 5 , 1 ], 46, [ 0 , 1 ]
[ 5 , 4 ], 42, [ 3 , 3 ]
[ 1 , 2 ], 23, [ 7 , 0 ]
[ 3 , 2 ], 42, [ 7 , 3 ]
[ 4 , 2 ], 27, [ 7 , 3 ]
[ 7 , 6 ], 51, [ 6 , 7 ]
[ 5 , 0 ], 35, [ 7 , 6 ]
[ 5 , 3 ], 52, [ 2 , 7 ]
[ 3 , 2 ], 29, [ 7 , 0 ]
[ 1 , 2 ], 36, [ 3 , 1 ]
[ 1 , 4 ], 23, [ 6 , 7 ]
[ 1 , 2 ], 44, [ 7 , 3 ]
[ 4 , 6 ], 43, [ 6 , 0 ]
[ 5 , 5 ], 41, [ 7 , 7 ]
[ 2 , 2 ], 34, [ 7 , 6 ]
[ 3 , 3 ], 23, [ 0 , 0 ]
[ 6 , 5 ], 18, [ 0 , 0 ]
[ 4 , 1 ], 42, [ 6 , 0 ]
[ 2 , 2 ], 44, [ 0 , 7 ]
[ 0 , 2 ], 50, [ 7 , 6 ]
[ 5 , 6 ], 14, [ 7 , 7 ]
[ 2 , 6 ], 35, [ 7 , 7 ]
[ 6 , 6 ], 23, [ 7 , 7 ]
[ 0 , 0 ], 14, [ 0 , 3 ]
[ 3 , 6 ], 43, [ 4 , 3 ]
[ 1 , 7 ], 40, [ 3 , 4 ]
[ 4 , 7 ], 25, [ 0 , 7 ]
[ 0 , 1 ], 22, [ 6 , 0 ]
[ 3 , 5 ], 34, [ 0 , 1 ]
[ 5 , 3 ], 38, [ 4 , 3 ]
[ 4 , 4 ], 31, [ 7 , 1 ]
[ 3 , 1 ], 32, [ 7 , 4 ]
[ 6 , 5 ], 39, [ 1 , 6 ]
[ 7 , 5 ], 27, [ 1 , 1 ]
[ 3 , 2 ], 49, [ 0 , 7 ]
[ 0 , 3 ], 33, [ 7 , 0 ]
[ 1 , 0 ], 32, [ 6 , 2 ]
[ 2 , 2 ], 32, [ 0 , 1 ]
[ 1 , 6 ], 42, [ 4 , 6 ]
[ 3 , 3 ], 44, [ 2 , 7 ]
[ 5 , 0 ], 33, [ 7 , 0 ]
[ 1 , 5 ], 38, [ 0 , 1 ]
[ 5 , 1 ], 41, [ 1 , 7 ]
[ 5 , 0 ], 28, [ 7 , 7 ]
[ 4 , 1 ], 34, [ 7 , 3 ]
[ 1 , 6 ], 22, [ 1 , 7 ]
[ 3 , 1 ], 21, [ 0 , 0 ]
[ 6 , 6 ], 44, [ 7 , 0 ]
[ 5 , 5 ], 43, [ 0 , 6 ]
[ 1 , 0 ], 22, [ 1 , 1 ]
[ 0 , 7 ], 29, [ 2 , 7 ]
[ 7 , 6 ], 48, [ 2 , 0 ]
[ 2 , 0 ], 45, [ 7 , 3 ]
[ 0 , 5 ], 33, [ 7 , 0 ]
[ 6 , 4 ], 16, [ 0 , 7 ]
[ 7 , 0 ], 51, [ 0 , 5 ]
[ 6 , 4 ], 38, [ 7 , 2 ]
[ 5 , 2 ], 41, [ 7 , 0 ]
[ 0 , 0 ], 39, [ 1 , 1 ]
[ 5 , 1 ], 31, [ 3 , 7 ]
[ 6 , 0 ], 11, [ 7 , 1 ]
[ 6 , 5 ], 38, [ 0 , 6 ]
[ 5 , 1 ], 30, [ 4 , 7 ]
[ 5 , 0 ], 31, [ 1 , 0 ]
[ 3 , 3 ], 34, [ 7 , 6 ]
[ 7 , 5 ], 46, [ 0 , 1 ]
[ 2 , 6 ], 35, [ 6 , 0 ]
[ 5 , 7 ], 24, [ 3 , 0 ]
[ 0 , 5 ], 31, [ 0 , 3 ]
[ 7 , 2 ], 50, [ 0 , 0 ]
[ 5 , 5 ], 40, [ 2 , 7 ]
[ 0 , 1 ], 21, [ 1 , 0 ]
[ 5 , 6 ], 18, [ 7 , 7 ]
[ 3 , 6 ], 40, [ 7 , 7 ]
[ 6 , 5 ], 51, [ 3 , 0 ]
[ 5 , 1 ], 48, [ 0 , 7 ]
[ 7 , 1 ], 24, [ 4 , 7 ]
[ 0 , 3 ], 49, [ 0 , 1 ]
[ 5 , 4 ], 32, [ 0 , 0 ]
[ 7 , 2 ], 24, [ 7 , 7 ]
[ 4 , 4 ], 23, [ 0 , 0 ]
[ 3 , 2 ], 43, [ 5 , 0 ]
[ 6 , 0 ], 54, [ 4 , 3 ]
[ 1 , 1 ], 28, [ 0 , 7 ]
[ 6 , 5 ], 38, [ 0 , 0 ]
[ 6 , 4 ], 40, [ 4 , 3 ]
[ 3 , 7 ], 40, [ 0 , 1 ]
[ 2 , 5 ], 29, [ 0 , 7 ]
[ 4 , 1 ], 41, [ 7 , 6 ]
[ 7 , 6 ], 46, [ 7 , 7 ]
[ 7 , 1 ], 38, [ 0 , 3 ]
[ 4 , 5 ], 31, [ 7 , 4 ]
[ 1 , 7 ], 38, [ 1 , 6 ]
[ 3 , 3 ], 31, [ 0 , 0 ]
[ 3 , 1 ], 36, [ 7 , 6 ]
[ 7 , 2 ], 9, [ 7 , 0 ]
[ 1 , 7 ], 38, [ 0 , 7 ]
[ 7 , 1 ], 22, [ 1 , 0 ]
[ 6 , 4 ], 36, [ 7 , 0 ]
[ 3 , 5 ], 33, [ 6 , 6 ]
[ 6 , 7 ], 53, [ 5 , 0 ]
[ 4 , 3 ], 41, [ 7 , 2 ]
[ 5 , 0 ], 42, [ 7 , 7 ]
[ 1 , 6 ], 31, [ 7 , 0 ]
[ 7 , 3 ], 29, [ 7 , 5 ]
[ 0 , 7 ], 34, [ 1 , 5 ]
[ 5 , 3 ], 46, [ 7 , 6 ]
[ 5 , 2 ], 38, [ 1 , 1 ]
[ 6 , 6 ], 17, [ 0 , 6 ]
[ 5 , 4 ], 21, [ 7 , 0 ]
[ 1 , 7 ], 44, [ 7 , 4 ]
[ 2 , 3 ], 36, [ 0 , 6 ]
[ 3 , 6 ], 36, [ 7 , 3 ]
[ 3 , 4 ], 26, [ 7 , 7 ]
[ 0 , 0 ], 59, [ 4 , 0 ]
[ 0 , 5 ], 50, [ 0 , 0 ]
[ 5 , 6 ], 36, [ 7 , 5 ]
[ 4 , 3 ], 48, [ 6 , 4 ]
[ 0 , 1 ], 35, [ 0 , 7 ]
[ 4 , 7 ], 42, [ 7 , 1 ]
[ 5 , 7 ], 42, [ 7 , 0 ]
[ 0 , 3 ], 28, [ 7 , 7 ]
[ 4 , 2 ], 34, [ 7 , 0 ]
[ 7 , 4 ], 34, [ 7 , 5 ]
[ 6 , 1 ], 42, [ 1 , 7 ]
[ 1 , 3 ], 11, [ 0 , 4 ]
[ 3 , 6 ], 42, [ 0 , 0 ]
[ 5 , 6 ], 36, [ 1 , 7 ]
[ 1 , 6 ], 38, [ 7 , 7 ]
[ 7 , 2 ], 28, [ 0 , 6 ]
[ 7 , 4 ], 45, [ 0 , 1 ]
[ 1 , 0 ], 47, [ 1 , 6 ]
[ 1 , 1 ], 16, [ 7 , 0 ]
[ 1 , 2 ], 34, [ 0 , 4 ]
[ 2 , 2 ], 35, [ 1 , 7 ]
[ 2 , 3 ], 17, [ 0 , 7 ]
[ 6 , 2 ], 39, [ 7 , 3 ]
[ 1 , 1 ], 30, [ 7 , 0 ]
[ 1 , 2 ], 43, [ 0 , 7 ]
[ 4 , 7 ], 35, [ 0 , 1 ]
[ 7 , 6 ], 22, [ 7 , 7 ]
[ 6 , 2 ], 30, [ 0 , 5 ]
[ 6 , 3 ], 46, [ 3 , 3 ]
[ 6 , 4 ], 27, [ 0 , 0 ]
[ 1 , 3 ], 17, [ 1 , 7 ]
[ 5 , 5 ], 46, [ 4 , 1 ]
[ 1 , 6 ], 34, [ 6 , 0 ]
[ 7 , 0 ], 39, [ 0 , 7 ]
[ 7 , 6 ], 35, [ 7 , 4 ]
[ 7 , 3 ], 41, [ 7 , 1 ]
[ 2 , 6 ], 47, [ 0 , 0 ]
[ 5 , 3 ], 47, [ 7 , 7 ]
[ 7 , 3 ], 38, [ 3 , 0 ]
[ 5 , 4 ], 29, [ 7 , 0 ]
[ 3 , 2 ], 55, [ 5 , 0 ]
[ 2 , 4 ], 43, [ 0 , 4 ]
[ 4 , 6 ], 40, [ 0 , 5 ]
[ 1 , 4 ], 11, [ 0 , 7 ]
[ 0 , 0 ], 21, [ 1 , 7 ]
[ 1 , 4 ], 24, [ 0 , 6 ]
[ 6 , 1 ], 49, [ 0 , 7 ]
[ 2 , 3 ], 46, [ 0 , 6 ]
[ 1 , 4 ], 33, [ 7 , 0 ]
[ 4 , 4 ], 33, [ 7 , 5 ]
[ 0 , 4 ], 38, [ 7 , 0 ]
[ 1 , 4 ], 42, [ 3 , 7 ]
[ 6 , 0 ], 28, [ 6 , 1 ]
[ 3 , 1 ], 48, [ 1 , 0 ]
[ 4 , 0 ], 57, [ 3 , 1 ]
[ 3 , 2 ], 24, [ 7 , 7 ]
[ 3 , 5 ], 25, [ 0 , 0 ]
[ 6 , 6 ], 54, [ 0 , 7 ]
[ 3 , 2 ], 35, [ 4 , 7 ]
[ 2 , 0 ], 40, [ 1 , 4 ]
[ 3 , 7 ], 38, [ 0 , 7 ]
[ 4 , 3 ], 14, [ 1 , 7 ]
[ 2 , 0 ], 14, [ 0 , 7 ]
[ 5 , 7 ], 32, [ 6 , 1 ]
[ 5 , 0 ], 31, [ 7 , 4 ]
[ 5 , 4 ], 26, [ 3 , 7 ]
[ 0 , 6 ], 39, [ 1 , 7 ]
[ 7 , 3 ], 45, [ 7 , 1 ]
[ 1 , 3 ], 18, [ 0 , 7 ]
[ 4 , 2 ], 45, [ 2 , 4 ]
[ 4 , 6 ], 23, [ 0 , 0 ]
[ 4 , 1 ], 30, [ 4 , 0 ]
[ 2 , 0 ], 27, [ 4 , 0 ]
[ 0 , 0 ], 33, [ 7 , 3 ]
[ 3 , 1 ], 41, [ 0 , 4 ]
[ 3 , 6 ], 24, [ 7 , 3 ]
[ 6 , 7 ], 25, [ 7 , 6 ]
[ 7 , 5 ], 45, [ 1 , 7 ]
[ 7 , 3 ], 26, [ 6 , 1 ]
[ 1 , 6 ], 25, [ 7 , 6 ]
[ 3 , 1 ], 29, [ 7 , 7 ]
[ 5 , 6 ], 51, [ 7 , 4 ]
[ 1 , 1 ], 45, [ 2 , 0 ]
[ 0 , 7 ], 44, [ 7 , 3 ]
[ 4 , 6 ], 39, [ 0 , 0 ]
[ 5 , 1 ], 8, [ 7 , 0 ]
[ 5 , 5 ], 43, [ 2 , 0 ]
[ 2 , 0 ], 47, [ 7 , 1 ]
[ 4 , 7 ], 47, [ 0 , 1 ]
[ 1 , 0 ], 23, [ 0 , 7 ]
[ 0 , 1 ], 25, [ 4 , 7 ]
[ 7 , 0 ], 40, [ 1 , 7 ]
[ 1 , 2 ], 56, [ 0 , 6 ]
[ 3 , 2 ], 36, [ 7 , 7 ]
[ 2 , 2 ], 47, [ 6 , 0 ]
[ 1 , 6 ], 13, [ 1 , 0 ]
[ 7 , 2 ], 39, [ 0 , 3 ]
[ 7 , 6 ], 42, [ 3 , 7 ]
[ 3 , 1 ], 41, [ 0 , 4 ]
[ 6 , 2 ], 40, [ 6 , 7 ]
[ 6 , 4 ], 35, [ 6 , 6 ]
[ 3 , 5 ], 22, [ 6 , 7 ]
[ 0 , 6 ], 43, [ 0 , 4 ]
[ 6 , 2 ], 42, [ 3 , 4 ]
[ 7 , 3 ], 32, [ 0 , 1 ]
[ 5 , 2 ], 30, [ 7 , 5 ]
[ 7 , 1 ], 49, [ 7 , 3 ]
[ 4 , 2 ], 23, [ 0 , 2 ]
[ 7 , 5 ], 15, [ 3 , 7 ]
[ 3 , 1 ], 35, [ 7 , 7 ]
[ 1 , 2 ], 35, [ 0 , 1 ]
[ 2 , 1 ], 31, [ 7 , 0 ]
[ 0 , 5 ], 46, [ 3 , 7 ]
[ 4 , 5 ], 27, [ 6 , 7 ]
[ 2 , 5 ], 47, [ 7 , 0 ]
[ 7 , 2 ], 37, [ 0 , 7 ]
[ 6 , 4 ], 33, [ 2 , 2 ]
[ 7 , 4 ], 40, [ 0 , 4 ]
[ 1 , 6 ], 27, [ 7 , 0 ]
[ 5 , 5 ], 26, [ 0 , 7 ]
[ 2 , 4 ], 30, [ 7 , 0 ]
[ 0 , 6 ], 48, [ 4 , 7 ]
[ 2 , 6 ], 33, [ 4 , 0 ]
[ 2 , 5 ], 34, [ 4 , 0 ]
